iter	Passed	Remaining
1640	130970	507521
1641	131046	507426
1642	131126	507347
1643	131198	507236
1644	131265	507107
1645	131348	507042
1646	131421	506933
1647	131507	506877
1648	131578	506763
1649	131645	506636
1650	131708	506489
1651	131791	506423
1652	131862	506311
1653	131929	506183
1654	132006	506090
1655	132082	505996
1656	132166	505935
1657	132258	505901
1658	132326	505776
1659	132399	505671
1660	132475	505576
1661	132558	505507
1662	132629	505396
1663	132697	505270
1664	132780	505204
1665	132858	505115
1666	132953	505096
1667	133033	505016
1668	133107	504915
1669	133180	504811
1670	133263	504742
1671	133341	504656
1672	133427	504600
1673	133498	504486
1674	133584	504430
1675	133658	504329
1676	133734	504237
1677	133810	504140
1678	133888	504053
1679	133960	503946
1680	134023	503805
1681	134100	503715
1682	134170	503598
1683	134238	503475
1684	134295	503310
1685	134384	503263
1686	134482	503252
1687	134570	503203
1688	134653	503137
1689	134748	503115
1690	134829	503038
1691	134928	503030
1692	135007	502948
1693	135097	502905
1694	135185	502858
1695	135279	502830
1696	135370	502794
1697	135459	502748
1698	135538	502665
1699	135621	502596
1700	135706	502538
1701	135782	502442
1702	135869	502389
1703	135947	502302
1704	136029	502233
1705	136108	502149
1706	136176	502027
1707	136260	501962
1708	136344	501898
1709	136415	501787
1710	136501	501728
1711	136581	501648
1712	136656	501553
1713	136738	501480
1714	136823	501420
1715	136892	501301
1716	136979	501248
1717	137053	501146
1718	137125	501036
1719	137207	500966
1720	137292	500906
1721	137363	500794
1722	137437	500694
1723	137514	500603
1724	137590	500511
1725	137666	500418
1726	137731	500281
1727	137804	500178
1728	137878	500079
1729	137958	500000
1730	138034	499907
1731	138111	499815
1732	138184	499712
1733	138263	499631
1734	138348	499568
1735	138423	499474
1736	138496	499367
1737	138580	499304
1738	138661	499230
1739	138725	499093
1740	138796	498983
1741	138885	498935
1742	138968	498866
1743	139038	498751
1744	139093	498583
1745	139167	498483
1746	139248	498408
1747	139323	498312
1748	139404	498237
1749	139487	498170
1750	139571	498106
1751	139642	497996
1752	139710	497874
1753	139781	497762
1754	139867	497704
1755	139953	497647
1756	140032	497565
1757	140115	497499
1758	140170	497331
1759	140239	497211
1760	140319	497132
1761	140415	497112
1762	140491	497019
1763	140575	496956
1764	140662	496900
1765	140742	496822
1766	140823	496746
1767	140893	496634
1768	140980	496578
1769	141052	496471
1770	141127	496376
1771	141211	496313
1772	141289	496226
1773	141366	496137
1774	141448	496067
1775	141534	496010
1776	141610	495916
1777	141689	495832
1778	141773	495767
1779	141855	495697
1780	141932	495607
1781	142016	495545
1782	142091	495447
1783	142166	495352
1784	142250	495285
1785	142326	495195
1786	142389	495056
1787	142469	494976
1788	142544	494881
1789	142621	494792
1790	142699	494706
1791	142759	494560
1792	142839	494480
1793	142921	494410
1794	142999	494322
1795	143071	494216
1796	143156	494156
1797	143228	494049
1798	143309	493976
1799	143396	493922
1800	143469	493818
1801	143539	493706
1802	143603	493573
1803	143678	493475
1804	143762	493411
1805	143824	493270
1806	143903	493188
1807	143977	493091
1808	144054	493001
1809	144133	492920
1810	144208	492823
1811	144299	492784
1812	144387	492733
1813	144474	492679
1814	144556	492606
1815	144642	492549
1816	144719	492458
1817	144816	492438
1818	144875	492288
1819	144964	492243
1820	145036	492137
1821	145115	492052
1822	145191	491963
1823	145267	491871
1824	145343	491778
1825	145420	491691
1826	145504	491626
1827	145585	491550
1828	145666	491476
1829	145745	491392
1830	145824	491311
1831	145891	491188
1832	145967	491096
1833	146048	491021
1834	146131	490952
1835	146217	490894
1836	146302	490833
1837	146387	490773
1838	146471	490705
1839	146536	490577
1840	146611	490482
1841	146687	490391
1842	146766	490310
1843	146850	490245
1844	146941	490201
1845	147021	490125
1846	147098	490035
1847	147169	489929
1848	147245	489837
1849	147332	489781
1850	147412	489704
1851	147482	489589
1852	147553	489483
1853	147634	489406
1854	147707	489307
1855	147776	489191
1856	147852	489098
1857	147912	488955
1858	147979	488834
1859	148060	488759
1860	148127	488638
1861	148194	488517
1862	148278	488449
1863	148344	488325
1864	148422	488242
1865	148500	488156
1866	148568	488038
1867	148650	487968
1868	148738	487917
1869	148811	487814
1870	148887	487723
1871	148954	487604
1872	149030	487511
1873	149121	487469
1874	149189	487352
1875	149268	487272
1876	149335	487149
1877	149417	487078
1878	149501	487014
1879	149596	486983
1880	149669	486882
1881	149738	486769
1882	149825	486712
1883	149908	486645
1884	149975	486524
1885	150063	486473
1886	150147	486406
1887	150226	486326
1888	150294	486208
1889	150361	486090
1890	150434	485989
1891	150508	485889
1892	150571	485758
1893	150650	485677
1894	150730	485600
1895	150824	485564
1896	150905	485490
1897	150976	485383
1898	151050	485286
1899	151126	485195
1900	151213	485140
1901	151288	485044
1902	151359	484938
1903	151439	484860
1904	151514	484766
1905	151589	484672
1906	151670	484599
1907	151753	484529
1908	151830	484441
1909	151903	484340
1910	151977	484243
1911	152048	484138
1912	152130	484065
1913	152200	483955
1914	152279	483875
1915	152363	483811
1916	152437	483713
1917	152520	483645
1918	152585	483520
1919	152661	483427
1920	152730	483315
1921	152807	483226
1922	152877	483118
1923	152950	483017
1924	153027	482931
1925	153100	482830
1926	153168	482715
1927	153235	482596
1928	153311	482504
1929	153378	482387
1930	153462	482321
1931	153529	482204
1932	153613	482138
1933	153693	482061
1934	153763	481951
1935	153844	481876
1936	153915	481769
1937	153981	481650
1938	154070	481599
1939	154132	481464
1940	154218	481406
1941	154295	481320
1942	154377	481246
1943	154455	481164
1944	154524	481052
1945	154596	480948
1946	154680	480882
1947	154752	480780
1948	154830	480697
1949	154901	480590
1950	154979	480509
1951	155061	480437
1952	155147	480376
1953	155234	480319
1954	155321	480266
1955	155404	480195
1956	155474	480088
1957	155554	480010
1958	155632	479926
1959	155700	479810
1960	155779	479730
1961	155844	479607
1962	155932	479553
1963	156014	479483
1964	156099	479418
1965	156184	479358
1966	156251	479240
1967	156333	479167
1968	156418	479104
1969	156504	479046
1970	156587	478977
1971	156666	478897
1972	156741	478803
1973	156807	478684
1974	156875	478569
1975	156950	478477
1976	157034	478410
1977	157119	478349
1978	157200	478273
1979	157279	478192
1980	157360	478117
1981	157428	478005
1982	157493	477880
1983	157558	477758
1984	157630	477654
1985	157705	477561
1986	157778	477464
1987	157858	477385
1988	157939	477312
1989	158026	477254
1990	158103	477169
1991	158196	477129
1992	158276	477054
1993	158366	477004
1994	158451	476942
1995	158519	476830
1996	158592	476729
1997	158662	476621
1998	158744	476551
1999	158821	476463
2000	158908	476408
2001	158982	476311
2002	159063	476237
2003	159136	476139
2004	159217	476063
2005	159287	475957
2006	159368	475881
2007	159451	475813
2008	159535	475746
2009	159604	475636
2010	159663	475498
2011	159759	475465
2012	159838	475387
2013	159920	475315
2014	159998	475230
2015	160066	475118
2016	160145	475038
2017	160234	474987
2018	160300	474867
2019	160382	474794
2020	160457	474702
2021	160527	474595
2022	160592	474474
2023	160673	474400
2024	160745	474298
2025	160812	474183
2026	160894	474110
2027	160978	474045
2028	161064	473985
2029	161147	473917
2030	161221	473821
2031	161306	473757
2032	161375	473649
2033	161443	473537
2034	161511	473424
2035	161592	473348
2036	161676	473283
2037	161755	473203
2038	161840	473140
2039	161913	473040
2040	161990	472954
2041	162071	472881
2042	162134	472752
2043	162201	472639
2044	162276	472546
2045	162360	472480
2046	162443	472410
2047	162504	472278
2048	162589	472215
2049	162662	472117
2050	162726	471995
2051	162796	471888
2052	162864	471776
2053	162936	471674
2054	163011	471583
2055	163066	471432
2056	163138	471333
2057	163220	471262
2058	163305	471199
2059	163372	471084
2060	163444	470983
2061	163521	470898
2062	163604	470828
2063	163691	470772
2064	163762	470667
2065	163828	470552
2066	163909	470477
2067	163986	470390
2068	164065	470311
2069	164136	470206
2070	164223	470151
2071	164301	470066
2072	164367	469949
2073	164430	469824
2074	164495	469702
2075	164574	469625
2076	164660	469565
2077	164725	469443
2078	164797	469343
2079	164880	469275
2080	164955	469182
2081	165038	469115
2082	165112	469020
2083	165191	468942
2084	165262	468838
2085	165349	468782
2086	165431	468710
2087	165500	468599
2088	165575	468510
2089	165650	468417
2090	165731	468344
2091	165802	468241
2092	165872	468137
2093	165947	468046
2094	166039	468002
2095	166127	467946
2096	166209	467874
2097	166287	467793
2098	166374	467735
2099	166457	467665
2100	166541	467600
2101	166614	467503
2102	166676	467374
2103	166754	467294
2104	166842	467239
2105	166925	467168
2106	167008	467099
2107	167079	466998
2108	167160	466922
2109	167234	466829
2110	167309	466738
2111	167389	466660
2112	167452	466538
2113	167521	466428
2114	167607	466367
2115	167687	466291
2116	167763	466204
2117	167849	466142
2118	167926	466056
2119	168006	465980
2120	168089	465912
2121	168163	465817
2122	168239	465729
2123	168302	465605
2124	168387	465542
2125	168453	465426
2126	168523	465321
2127	168585	465193
2128	168667	465123
2129	168743	465034
2130	168823	464959
2131	168905	464887
2132	168979	464792
2133	169053	464699
2134	169122	464591
2135	169193	464490
2136	169267	464396
2137	169347	464320
2138	169429	464249
2139	169492	464123
2140	169572	464047
2141	169641	463939
2142	169706	463821
2143	169785	463741
2144	169857	463644
2145	169922	463525
2146	170012	463475
2147	170090	463392
2148	170154	463273
2149	170215	463145
2150	170297	463072
2151	170362	462954
2152	170446	462889
2153	170507	462760
2154	170582	462670
2155	170644	462543
2156	170718	462452
2157	170794	462365
2158	170878	462298
2159	170958	462220
2160	171024	462106
2161	171105	462033
2162	171179	461939
2163	171261	461868
2164	171343	461797
2165	171416	461699
2166	171495	461620
2167	171552	461482
2168	171619	461369
2169	171696	461285
2170	171761	461169
2171	171846	461106
2172	171929	461037
2173	172003	460943
2174	172088	460882
2175	172164	460793
2176	172247	460724
2177	172330	460654
2178	172405	460566
2179	172483	460482
2180	172560	460399
2181	172627	460287
2182	172702	460197
2183	172785	460127
2184	172860	460039
2185	172937	459954
2186	173002	459836
2187	173071	459731
2188	173147	459643
2189	173219	459544
2190	173300	459471
2191	173367	459359
2192	173448	459285
2193	173513	459171
2194	173586	459074
2195	173652	458960
2196	173729	458876
2197	173792	458755
2198	173863	458654
2199	173947	458588
2200	174004	458451
2201	174080	458364
2202	174161	458289
2203	174249	458235
2204	174329	458158
2205	174408	458080
2206	174492	458013
2207	174569	457928
2208	174647	457845
2209	174730	457778
2210	174797	457667
2211	174868	457568
2212	174936	457459
2213	174996	457330
2214	175077	457255
2215	175150	457162
2216	175224	457068
2217	175302	456988
2218	175375	456894
2219	175451	456805
2220	175515	456687
2221	175588	456593
2222	175665	456509
2223	175750	456445
2224	175832	456373
2225	175916	456307
2226	175983	456198
2227	176050	456087
2228	176121	455988
2229	176200	455909
2230	176281	455835
2231	176356	455746
2232	176437	455670
2233	176517	455596
2234	176595	455513
2235	176665	455411
2236	176752	455353
2237	176818	455241
2238	176897	455162
2239	176969	455065
2240	177055	455003
2241	177119	454884
2242	177203	454818
2243	177273	454717
2244	177353	454641
2245	177436	454571
2246	177503	454462
2247	177585	454391
2248	177654	454285
2249	177734	454211
2250	177811	454125
2251	177889	454043
2252	177964	453955
2253	178041	453872
2254	178108	453763
2255	178194	453700
2256	178272	453618
2257	178348	453532
2258	178438	453482
2259	178513	453391
2260	178591	453311
2261	178645	453168
2262	178730	453104
2263	178807	453020
2264	178872	452907
2265	178943	452807
2266	179014	452709
2267	179088	452616
2268	179163	452527
2269	179238	452438
2270	179313	452349
2271	179392	452271
2272	179448	452134
2273	179521	452039
2274	179600	451961
2275	179665	451848
2276	179729	451730
2277	179808	451653
2278	179893	451587
2279	179968	451500
2280	180040	451402
2281	180109	451300
2282	180174	451185
2283	180263	451132
2284	180329	451020
2285	180400	450922
2286	180485	450859
2287	180556	450758
2288	180633	450677
2289	180718	450612
2290	180804	450550
2291	180881	450467
2292	180968	450409
2293	181046	450326
2294	181132	450267
2295	181213	450192
2296	181295	450119
2297	181377	450050
2298	181458	449975
2299	181538	449899
2300	181618	449824
2301	181689	449725
2302	181770	449651
2303	181844	449558
2304	181929	449496
2305	182026	449461
2306	182110	449396
2307	182191	449322
2308	182263	449225
2309	182347	449160
2310	182424	449074
2311	182507	449005
2312	182585	448925
2313	182668	448854
2314	182751	448786
2315	182829	448706
2316	182908	448627
2317	182977	448524
2318	183054	448440
2319	183136	448367
2320	183213	448285
2321	183283	448185
2322	183368	448119
2323	183435	448012
2324	183509	447921
2325	183585	447834
2326	183672	447776
2327	183748	447689
2328	183814	447578
2329	183902	447521
2330	183976	447432
2331	184053	447346
2332	184131	447266
2333	184202	447168
2334	184273	447071
2335	184346	446977
2336	184419	446883
2337	184490	446786
2338	184570	446708
2339	184647	446625
2340	184720	446532
2341	184793	446438
2342	184873	446364
2343	184939	446253
2344	185020	446179
2345	185097	446095
2346	185172	446007
2347	185242	445907
2348	185329	445847
2349	185392	445730
2350	185456	445617
2351	185528	445521
2352	185614	445458
2353	185691	445375
2354	185757	445264
2355	185841	445199
2356	185912	445101
2357	185991	445022
2358	186059	444918
2359	186129	444818
2360	186211	444746
2361	186284	444652
2362	186367	444585
2363	186443	444498
2364	186527	444432
2365	186612	444367
2366	186702	444314
2367	186769	444207
2368	186849	444132
2369	186923	444041
2370	187007	443974
2371	187093	443914
2372	187174	443838
2373	187259	443775
2374	187339	443697
2375	187414	443611
2376	187493	443532
2377	187553	443408
2378	187616	443292
2379	187700	443226
2380	187774	443134
2381	187864	443081
2382	187941	442999
2383	188027	442936
2384	188100	442843
2385	188179	442766
2386	188259	442690
2387	188340	442616
2388	188420	442539
2389	188501	442465
2390	188553	442325
2391	188635	442252
2392	188721	442191
2393	188798	442106
2394	188880	442036
2395	188960	441960
2396	189039	441880
2397	189108	441779
2398	189183	441691
2399	189263	441615
2400	189333	441514
2401	189402	441414
2402	189477	441324
2403	189562	441261
2404	189633	441163
2405	189703	441064
2406	189787	440997
2407	189875	440940
2408	189950	440852
2409	190030	440775
2410	190106	440691
2411	190172	440582
2412	190259	440521
2413	190328	440421
2414	190404	440336
2415	190479	440247
2416	190552	440155
2417	190622	440055
2418	190698	439971
2419	190778	439895
2420	190864	439831
2421	190936	439736
2422	191014	439656
2423	191094	439579
2424	191166	439484
2425	191250	439418
2426	191334	439351
2427	191405	439255
2428	191483	439173
2429	191566	439104
2430	191644	439024
2431	191718	438934
2432	191792	438843
2433	191866	438753
2434	191943	438670
2435	192028	438607
2436	192104	438522
2437	192187	438452
2438	192268	438379
2439	192336	438275
2440	192405	438174
2441	192462	438046
2442	192543	437970
2443	192621	437891
2444	192705	437822
2445	192769	437711
2446	192841	437616
2447	192925	437550
2448	193012	437490
2449	193091	437410
2450	193172	437338
2451	193252	437262
2452	193332	437184
2453	193414	437113
2454	193500	437051
2455	193574	436961
2456	193652	436879
2457	193731	436802
2458	193803	436708
2459	193889	436646
2460	193959	436547
2461	194020	436428
2462	194106	436364
2463	194191	436301
2464	194272	436226
2465	194347	436139
2466	194417	436041
2467	194495	435960
2468	194566	435863
2469	194631	435754
2470	194712	435678
2471	194789	435596
2472	194847	435471
2473	194937	435419
2474	195004	435314
2475	195082	435231
2476	195151	435132
2477	195240	435075
2478	195313	434984
2479	195397	434917
2480	195474	434835
2481	195559	434770
2482	195648	434713
2483	195724	434627
2484	195806	434556
2485	195888	434485
2486	195964	434398
2487	196048	434331
2488	196130	434261
2489	196205	434174
2490	196279	434085
2491	196361	434011
2492	196440	433933
2493	196518	433854
2494	196593	433766
2495	196671	433686
2496	196760	433629
2497	196837	433545
2498	196917	433470
2499	197002	433406
2500	197083	433330
2501	197162	433253
2502	197234	433158
2503	197322	433101
2504	197392	433003
2505	197477	432936
2506	197550	432846
2507	197638	432787
2508	197714	432702
2509	197787	432611
2510	197863	432526
2511	197936	432435
2512	198009	432344
2513	198085	432257
2514	198158	432166
2515	198229	432070
2516	198313	432003
2517	198376	431890
2518	198447	431794
2519	198531	431726
2520	198593	431611
2521	198681	431553
2522	198764	431482
2523	198837	431391
2524	198922	431327
2525	198998	431242
2526	199073	431154
2527	199150	431073
2528	199234	431006
2529	199316	430933
2530	199387	430837
2531	199469	430764
2532	199542	430674
2533	199620	430594
2534	199695	430507
2535	199770	430420
2536	199854	430352
2537	199938	430284
2538	200016	430203
2539	200091	430117
2540	200163	430024
2541	200226	429911
2542	200285	429790
2543	200361	429705
2544	200438	429623
2545	200525	429561
2546	200612	429500
2547	200680	429399
2548	200764	429331
2549	200844	429255
2550	200916	429162
2551	200984	429061
2552	201060	428976
2553	201121	428860
2554	201211	428805
2555	201294	428735
2556	201378	428666
2557	201450	428574
2558	201521	428480
2559	201599	428398
2560	201687	428340
2561	201769	428267
2562	201849	428191
2563	201926	428110
2564	201996	428012
2565	202068	427918
2566	202147	427840
2567	202212	427732
2568	202300	427673
2569	202365	427566
2570	202440	427479
2571	202525	427413
2572	202589	427304
2573	202680	427250
2574	202761	427177
2575	202838	427094
2576	202909	427000
2577	202990	426925
2578	203057	426821
2579	203142	426757
2580	203214	426664
2581	203292	426582
2582	203368	426498
2583	203431	426387
2584	203507	426302
2585	203595	426243
2586	203677	426171
2587	203754	426090
2588	203840	426025
2589	203911	425930
2590	204002	425878
2591	204066	425768
2592	204153	425706
2593	204227	425617
2594	204312	425552
2595	204392	425475
2596	204474	425404
2597	204530	425277
2598	204611	425205
2599	204686	425118
2600	204774	425058
2601	204859	424993
2602	204944	424926
2603	205026	424854
2604	205100	424766
2605	205194	424719
2606	205276	424648
2607	205361	424582
2608	205439	424502
2609	205520	424427
2610	205606	424362
2611	205683	424280
2612	205767	424214
2613	205832	424105
2614	205907	424019
2615	205982	423933
2616	206057	423847
2617	206134	423764
2618	206210	423680
2619	206296	423616
2620	206377	423541
2621	206468	423488
2622	206545	423405
2623	206625	423330
2624	206701	423246
2625	206782	423172
2626	206865	423102
2627	206946	423028
2628	207031	422962
2629	207117	422896
2630	207199	422825
2631	207273	422736
2632	207355	422664
2633	207435	422587
2634	207516	422513
2635	207603	422453
2636	207683	422375
2637	207760	422293
2638	207845	422227
2639	207919	422139
2640	207995	422055
2641	208086	422001
2642	208164	421920
2643	208248	421852
2644	208322	421765
2645	208412	421708
2646	208490	421629
2647	208570	421551
2648	208654	421484
2649	208733	421405
2650	208813	421328
2651	208883	421232
2652	208959	421149
2653	209041	421075
2654	209117	420991
2655	209195	420911
2656	209266	420816
2657	209337	420722
2658	209422	420656
2659	209488	420551
2660	209552	420442
2661	209627	420357
2662	209696	420259
2663	209775	420181
2664	209849	420093
2665	209931	420021
2666	210000	419921
2667	210082	419850
2668	210154	419757
2669	210210	419632
2670	210291	419560
2671	210365	419471
2672	210440	419385
2673	210512	419293
2674	210581	419194
2675	210661	419119
2676	210732	419025
2677	210806	418935
2678	210879	418847
2679	210967	418785
2680	211050	418715
2681	211126	418631
2682	211201	418546
2683	211276	418460
2684	211354	418378
2685	211423	418281
2686	211505	418210
2687	211589	418141
2688	211656	418038
2689	211728	417947
2690	211806	417867
2691	211879	417777
2692	211956	417694
2693	212030	417607
2694	212121	417551
2695	212185	417444
2696	212241	417321
2697	212321	417246
2698	212403	417172
2699	212470	417072
2700	212549	416993
2701	212635	416929
2702	212704	416831
2703	212782	416751
2704	212867	416684
2705	212948	416610
2706	213027	416533
2707	213097	416437
2708	213180	416366
2709	213251	416274
2710	213320	416175
2711	213401	416102
2712	213478	416020
2713	213546	415920
2714	213633	415856
2715	213717	415788
2716	213794	415708
2717	213877	415637
2718	213948	415543
2719	214035	415481
2720	214101	415376
2721	214187	415313
2722	214261	415225
2723	214342	415151
2724	214414	415060
2725	214501	414997
2726	214572	414902
2727	214645	414812
2728	214728	414742
2729	214813	414676
2730	214895	414604
2731	214975	414528
2732	215045	414433
2733	215131	414368
2734	215198	414267
2735	215265	414165
2736	215336	414072
2737	215417	413998
2738	215491	413911
2739	215570	413832
2740	215651	413758
2741	215729	413678
2742	215794	413573
2743	215886	413520
2744	215971	413453
2745	216044	413363
2746	216118	413276
2747	216203	413210
2748	216273	413113
2749	216347	413027
2750	216434	412963
2751	216500	412860
2752	216567	412761
2753	216645	412679
2754	216716	412588
2755	216784	412488
2756	216860	412404
2757	216945	412337
2758	217035	412280
2759	217104	412184
2760	217172	412085
2761	217253	412011
2762	217323	411916
2763	217410	411853
2764	217487	411771
2765	217555	411671
2766	217636	411598
2767	217708	411506
2768	217776	411408
2769	217844	411308
2770	217921	411227
2771	217996	411141
2772	218078	411070
2773	218155	410987
2774	218228	410897
2775	218302	410811
2776	218391	410752
2777	218473	410679
2778	218548	410593
2779	218613	410490
2780	218685	410399
2781	218755	410304
2782	218836	410230
2783	218917	410155
2784	218984	410055
2785	219051	409954
2786	219126	409869
2787	219218	409816
2788	219294	409732
2789	219365	409640
2790	219445	409564
2791	219513	409464
2792	219600	409402
2793	219672	409310
2794	219748	409227
2795	219826	409147
2796	219901	409062
2797	219979	408981
2798	220046	408883
2799	220131	408814
2800	220211	408740
2801	220295	408671
2802	220363	408571
2803	220445	408499
2804	220528	408429
2805	220622	408379
2806	220700	408299
2807	220768	408201
2808	220843	408116
2809	220926	408044
2810	221009	407975
2811	221092	407903
2812	221176	407835
2813	221244	407737
2814	221315	407644
2815	221402	407582
2816	221473	407489
2817	221549	407406
2818	221612	407297
2819	221693	407223
2820	221779	407159
2821	221847	407060
2822	221916	406964
2823	221996	406888
2824	222077	406814
2825	222147	406720
2826	222225	406640
2827	222310	406573
2828	222395	406506
2829	222474	406427
2830	222553	406350
2831	222631	406271
2832	222710	406193
2833	222780	406099
2834	222862	406026
2835	222942	405949
2836	223022	405873
2837	223094	405782
2838	223176	405711
2839	223243	405611
2840	223316	405523
2841	223400	405453
2842	223478	405374
2843	223558	405298
2844	223625	405198
2845	223706	405123
2846	223787	405050
2847	223858	404957
2848	223946	404895
2849	224017	404803
2850	224096	404724
2851	224174	404646
2852	224257	404575
2853	224329	404485
2854	224406	404402
2855	224490	404334
2856	224569	404256
2857	224660	404199
2858	224746	404135
2859	224817	404042
2860	224902	403975
2861	224984	403903
2862	225064	403826
2863	225138	403739
2864	225214	403656
2865	225287	403568
2866	225370	403496
2867	225454	403429
2868	225526	403337
2869	225613	403273
2870	225687	403187
2871	225762	403102
2872	225853	403045
2873	225929	402962
2874	226004	402878
2875	226081	402795
2876	226145	402691
2877	226223	402612
2878	226298	402526
2879	226372	402439
2880	226461	402380
2881	226542	402304
2882	226621	402227
2883	226710	402166
2884	226788	402086
2885	226860	401997
2886	226942	401924
2887	227024	401851
2888	227101	401770
2889	227183	401697
2890	227274	401642
2891	227346	401550
2892	227420	401464
2893	227504	401394
2894	227569	401293
2895	227646	401210
2896	227720	401124
2897	227787	401026
2898	227879	400970
2899	227956	400888
2900	228025	400794
2901	228102	400712
2902	228178	400628
2903	228268	400570
2904	228352	400500
2905	228428	400418
2906	228504	400334
2907	228581	400253
2908	228654	400164
2909	228718	400060
2910	228781	399955
2911	228860	399877
2912	228941	399802
2913	229021	399727
2914	229083	399618
2915	229163	399543
2916	229238	399458
2917	229306	399361
2918	229376	399268
2919	229462	399201
2920	229531	399106
2921	229615	399037
2922	229690	398953
2923	229764	398866
2924	229837	398777
2925	229890	398655
2926	229960	398560
2927	230049	398500
2928	230124	398416
2929	230196	398326
2930	230276	398249
2931	230356	398173
2932	230437	398100
2933	230513	398016
2934	230586	397929
2935	230666	397852
2936	230741	397767
2937	230825	397697
2938	230911	397632
2939	230983	397543
2940	231051	397446
2941	231132	397372
2942	231211	397293
2943	231287	397210
2944	231365	397132
2945	231427	397024
2946	231491	396920
2947	231563	396832
2948	231636	396742
2949	231707	396651
2950	231772	396550
2951	231841	396455
2952	231903	396347
2953	231973	396254
2954	232053	396179
2955	232139	396112
2956	232216	396032
2957	232289	395945
2958	232370	395869
2959	232437	395772
2960	232500	395667
2961	232588	395604
2962	232656	395508
2963	232723	395410
2964	232789	395311
2965	232868	395233
2966	232963	395182
2967	233041	395102
2968	233124	395031
2969	233206	394958
2970	233287	394884
2971	233379	394828
2972	233448	394734
2973	233531	394663
2974	233611	394587
2975	233696	394519
2976	233776	394444
2977	233851	394359
2978	233930	394280
2979	234006	394198
2980	234085	394121
2981	234155	394028
2982	234232	393947
2983	234298	393848
2984	234374	393765
2985	234447	393677
2986	234533	393610
2987	234617	393542
2988	234695	393462
2989	234765	393368
2990	234851	393304
2991	234928	393223
2992	235013	393154
2993	235100	393090
2994	235184	393020
2995	235257	392933
2996	235330	392845
2997	235411	392771
2998	235487	392688
2999	235571	392619
3000	235656	392552
3001	235744	392487
3002	235816	392399
3003	235912	392349
3004	236002	392290
3005	236069	392192
3006	236148	392114
3007	236226	392035
3008	236300	391949
3009	236376	391866
3010	236454	391787
3011	236530	391705
3012	236607	391623
3013	236703	391573
3014	236771	391477
3015	236863	391422
3016	236939	391339
3017	237017	391259
3018	237084	391161
3019	237170	391096
3020	237248	391016
3021	237324	390933
3022	237400	390851
3023	237483	390779
3024	237548	390679
3025	237617	390584
3026	237705	390521
3027	237780	390437
3028	237844	390335
3029	237927	390264
3030	237999	390174
3031	238079	390098
3032	238136	389984
3033	238204	389889
3034	238285	389814
3035	238370	389747
3036	238453	389674
3037	238530	389594
3038	238613	389524
3039	238697	389453
3040	238777	389378
3041	238865	389315
3042	238929	389212
3043	239015	389146
3044	239088	389057
3045	239157	388964
3046	239229	388874
3047	239299	388782
3048	239373	388697
3049	239454	388622
3050	239533	388545
3051	239613	388468
3052	239694	388395
3053	239778	388324
3054	239870	388269
3055	239953	388197
3056	240035	388124
3057	240106	388032
3058	240181	387949
3059	240263	387876
3060	240338	387792
3061	240415	387710
3062	240494	387634
3063	240575	387559
3064	240650	387474
3065	240725	387390
3066	240809	387320
3067	240883	387234
3068	240968	387166
3069	241043	387082
3070	241132	387021
3071	241220	386958
3072	241302	386885
3073	241371	386791
3074	241451	386715
3075	241529	386635
3076	241601	386545
3077	241678	386465
3078	241752	386379
3079	241831	386301
3080	241916	386234
3081	241986	386141
3082	242073	386076
3083	242153	386000
3084	242232	385922
3085	242320	385859
3086	242387	385763
3087	242462	385678
3088	242547	385610
3089	242620	385523
3090	242694	385437
3091	242769	385353
3092	242846	385271
3093	242928	385200
3094	242997	385106
3095	243078	385032
3096	243158	384955
3097	243242	384885
3098	243312	384792
3099	243376	384691
3100	243456	384615
3101	243525	384522
3102	243601	384439
3103	243680	384361
3104	243755	384277
3105	243825	384186
3106	243898	384098
3107	243972	384013
3108	244052	383937
3109	244129	383856
3110	244211	383783
3111	244300	383721
3112	244387	383655
3113	244465	383576
3114	244548	383505
3115	244630	383432
3116	244712	383359
3117	244790	383279
3118	244877	383214
3119	244955	383136
3120	245042	383071
3121	245120	382991
3122	245197	382910
3123	245283	382842
3124	245364	382768
3125	245444	382693
3126	245521	382611
3127	245592	382521
3128	245669	382439
3129	245750	382366
3130	245833	382294
3131	245915	382220
3132	245989	382136
3133	246059	382043
3134	246142	381972
3135	246215	381885
3136	246287	381797
3137	246369	381723
3138	246449	381646
3139	246523	381562
3140	246611	381497
3141	246683	381408
3142	246755	381321
3143	246836	381246
3144	246921	381177
3145	246997	381094
3146	247074	381014
3147	247155	380940
3148	247237	380866
3149	247316	380788
3150	247395	380710
3151	247464	380618
3152	247530	380520
3153	247607	380439
3154	247678	380349
3155	247744	380251
3156	247821	380171
3157	247905	380100
3158	247977	380012
3159	248067	379950
3160	248146	379874
3161	248229	379802
3162	248297	379707
3163	248378	379633
3164	248446	379538
3165	248531	379470
3166	248604	379382
3167	248683	379304
3168	248765	379231
3169	248849	379162
3170	248918	379068
3171	248994	378986
3172	249067	378899
3173	249139	378811
3174	249223	378741
3175	249294	378651
3176	249383	378589
3177	249470	378523
3178	249551	378448
3179	249622	378358
3180	249702	378282
3181	249781	378204
3182	249851	378113
3183	249928	378032
3184	249998	377940
3185	250074	377858
3186	250153	377781
3187	250227	377696
3188	250316	377633
3189	250383	377538
3190	250456	377450
3191	250527	377360
3192	250605	377281
3193	250679	377196
