iter	Logloss
5752	0.2204425675
5753	0.2204392286
5754	0.2204363358
5755	0.2204323873
5756	0.2204296017
5757	0.2204249556
5758	0.2204207768
5759	0.2204174619
5760	0.2204117526
5761	0.2204057322
5762	0.2203990666
5763	0.2203938361
5764	0.2203879606
5765	0.2203827215
5766	0.2203803024
5767	0.2203769759
5768	0.2203751268
5769	0.2203728814
5770	0.2203682694
5771	0.2203657845
5772	0.2203626753
5773	0.2203587341
5774	0.2203552717
5775	0.2203510344
5776	0.2203423519
5777	0.220337048
5778	0.2203339339
5779	0.220333
5780	0.2203294543
5781	0.2203238234
5782	0.2203176814
5783	0.2203157827
5784	0.220312155
5785	0.2203058353
5786	0.22030043
5787	0.2202942223
5788	0.2202909132
5789	0.2202882273
5790	0.2202844836
5791	0.220282811
5792	0.2202779384
5793	0.2202742015
5794	0.220272864
5795	0.2202699456
5796	0.2202645203
5797	0.220261031
5798	0.2202575666
5799	0.2202543438
5800	0.2202495863
5801	0.2202461911
5802	0.2202420509
5803	0.2202392226
5804	0.2202347961
5805	0.2202303825
5806	0.2202258926
5807	0.2202220338
5808	0.2202217404
5809	0.22021881
5810	0.2202160576
5811	0.2202123284
5812	0.220208755
5813	0.2202058987
5814	0.2202036128
5815	0.2202023178
5816	0.220197716
5817	0.220195053
5818	0.2201919799
5819	0.220188236
5820	0.220185413
5821	0.2201769634
5822	0.2201724827
5823	0.2201673762
5824	0.2201628867
5825	0.2201571499
5826	0.2201528407
5827	0.2201510903
5828	0.2201448496
5829	0.2201410325
5830	0.2201370903
5831	0.2201328733
5832	0.2201300357
5833	0.2201293542
5834	0.2201268899
5835	0.2201247001
5836	0.2201222578
5837	0.2201202861
5838	0.2201181192
5839	0.2201147987
5840	0.2201126878
5841	0.2201077439
5842	0.2201027369
5843	0.2201000152
5844	0.2200952775
5845	0.2200887854
5846	0.2200851603
5847	0.2200826936
5848	0.2200813395
5849	0.2200785
5850	0.2200761438
5851	0.2200701529
5852	0.2200660305
5853	0.2200618614
5854	0.2200593811
5855	0.2200558006
5856	0.2200535581
5857	0.2200499986
5858	0.2200478652
5859	0.2200439326
5860	0.2200422874
5861	0.2200399705
5862	0.2200371083
5863	0.220032539
5864	0.2200308166
5865	0.2200255339
5866	0.2200213131
5867	0.2200165759
5868	0.2200146743
5869	0.2200117337
5870	0.2200065609
5871	0.2200043553
5872	0.2200007339
5873	0.219999191
5874	0.2199951766
5875	0.2199920756
5876	0.2199894469
5877	0.2199836877
5878	0.2199794422
5879	0.2199752606
5880	0.2199711969
5881	0.2199675312
5882	0.2199656836
5883	0.219963842
5884	0.2199597455
5885	0.2199575236
5886	0.219954743
5887	0.219952846
5888	0.2199507913
5889	0.2199465846
5890	0.2199438587
5891	0.2199392634
5892	0.2199363219
5893	0.2199313962
5894	0.2199278116
5895	0.2199208758
5896	0.2199151167
5897	0.219910539
5898	0.2199065858
5899	0.2199026151
5900	0.2199014032
5901	0.2198984516
5902	0.2198950525
5903	0.2198927377
5904	0.2198881918
5905	0.2198870811
5906	0.2198852175
5907	0.2198826054
5908	0.2198795034
5909	0.2198753618
5910	0.2198735029
5911	0.219866643
5912	0.2198619606
5913	0.2198558432
5914	0.2198537267
5915	0.219852051
5916	0.2198463434
5917	0.2198441129
5918	0.2198398697
5919	0.2198363801
5920	0.2198348302
5921	0.2198305966
5922	0.2198244372
5923	0.2198229386
5924	0.2198208428
5925	0.2198187977
5926	0.2198178285
5927	0.21981161
5928	0.2198065736
5929	0.2198039007
5930	0.2197957157
5931	0.2197926302
5932	0.2197894631
5933	0.2197845504
5934	0.2197821914
5935	0.2197779936
5936	0.2197719915
5937	0.2197687956
5938	0.2197679291
5939	0.2197636457
5940	0.219761026
5941	0.2197564568
5942	0.219751011
5943	0.2197478574
5944	0.2197472254
5945	0.2197450255
5946	0.2197422273
5947	0.2197378228
5948	0.219733476
5949	0.2197305855
5950	0.2197280831
5951	0.2197252525
5952	0.219719843
5953	0.2197169949
5954	0.2197114868
5955	0.2197054223
5956	0.2197021903
5957	0.2196998669
5958	0.2196961615
5959	0.2196944224
5960	0.2196920669
5961	0.2196880944
5962	0.2196852084
5963	0.2196820744
5964	0.2196786837
5965	0.2196739272
5966	0.2196714211
5967	0.2196675677
5968	0.2196649723
5969	0.2196613555
5970	0.2196575661
5971	0.2196523839
5972	0.2196482688
5973	0.2196442082
5974	0.2196425333
5975	0.2196377447
5976	0.2196326785
5977	0.2196291722
5978	0.2196272844
5979	0.2196244409
5980	0.2196218956
5981	0.2196166025
5982	0.2196146846
5983	0.2196101409
5984	0.2196032265
5985	0.2195983273
5986	0.2195973936
5987	0.2195941956
5988	0.2195907876
5989	0.2195873443
5990	0.2195822012
5991	0.2195779225
5992	0.2195738123
5993	0.2195698398
5994	0.2195683945
5995	0.2195612342
5996	0.2195584827
5997	0.2195582105
5998	0.2195534095
5999	0.2195498979
6000	0.2195459127
6001	0.219541127
6002	0.2195370495
6003	0.2195336033
6004	0.2195282432
6005	0.219525185
6006	0.2195228594
6007	0.21952066
6008	0.2195161039
6009	0.2195124598
6010	0.2195112857
6011	0.2195079819
6012	0.2195047947
6013	0.2195025483
6014	0.2194985364
6015	0.2194942199
6016	0.2194888733
6017	0.2194848127
6018	0.21948125
6019	0.2194783218
6020	0.2194737852
6021	0.2194708022
6022	0.2194645566
6023	0.2194602881
6024	0.2194547307
6025	0.2194535895
6026	0.2194506709
6027	0.219445675
6028	0.2194418729
6029	0.2194357807
6030	0.2194301016
6031	0.2194270458
6032	0.2194253421
6033	0.2194237139
6034	0.2194204893
6035	0.2194171496
6036	0.2194135611
6037	0.2194124522
6038	0.219408723
6039	0.2194048142
6040	0.2193998649
6041	0.2193947177
6042	0.2193924487
6043	0.219391073
6044	0.2193879453
6045	0.2193840876
6046	0.2193821439
6047	0.219379722
6048	0.2193767091
6049	0.2193742309
6050	0.2193724554
6051	0.2193695296
6052	0.2193649437
6053	0.2193612735
6054	0.2193578379
6055	0.2193559354
6056	0.2193537712
6057	0.2193511053
6058	0.2193453562
6059	0.2193440044
6060	0.2193368343
6061	0.219332133
6062	0.219327997
6063	0.2193241519
6064	0.2193219263
6065	0.219319658
6066	0.2193160297
6067	0.2193127775
6068	0.2193096528
6069	0.2193080868
6070	0.2193061843
6071	0.219302293
6072	0.2192970777
6073	0.2192968335
6074	0.2192947546
6075	0.2192922942
6076	0.2192915911
6077	0.2192899388
6078	0.2192848658
6079	0.2192810778
6080	0.2192742779
6081	0.2192720097
6082	0.2192660705
6083	0.2192619679
6084	0.2192570442
6085	0.2192533084
6086	0.219250503
6087	0.2192446565
6088	0.2192405689
6089	0.2192378916
6090	0.219229901
6091	0.2192245727
6092	0.2192179374
6093	0.2192131892
6094	0.2192097741
6095	0.2192049003
6096	0.2192022981
6097	0.2191989536
6098	0.2191939124
6099	0.2191905354
6100	0.2191878192
6101	0.2191835759
6102	0.2191779104
6103	0.2191752441
6104	0.2191716259
6105	0.2191660568
6106	0.2191654593
6107	0.2191636374
6108	0.2191584788
6109	0.2191546991
6110	0.2191507394
6111	0.2191455379
6112	0.2191415417
6113	0.2191379454
6114	0.2191330489
6115	0.2191290581
6116	0.2191240575
6117	0.2191211749
6118	0.2191143596
6119	0.2191076648
6120	0.2191066224
6121	0.2191011958
6122	0.2190981825
6123	0.219094442
6124	0.2190895515
6125	0.2190863593
6126	0.2190832646
6127	0.2190827712
6128	0.2190814727
6129	0.2190762266
6130	0.2190738756
6131	0.2190708784
6132	0.2190672586
6133	0.2190661038
6134	0.2190600791
6135	0.2190547145
6136	0.2190505723
6137	0.2190456567
6138	0.2190432088
6139	0.2190395646
6140	0.2190377987
6141	0.2190322665
6142	0.2190292377
6143	0.2190252625
6144	0.2190211626
6145	0.2190167387
6146	0.2190138199
6147	0.2190085945
6148	0.2190047189
6149	0.2189979339
6150	0.2189941957
6151	0.2189911091
6152	0.2189876153
6153	0.2189823474
6154	0.2189779305
6155	0.2189734466
6156	0.2189708704
6157	0.2189668724
6158	0.2189616526
6159	0.2189574559
6160	0.2189541368
6161	0.2189501997
6162	0.2189468524
6163	0.2189428688
6164	0.2189359448
6165	0.2189302466
6166	0.2189291949
6167	0.2189262948
6168	0.2189243035
6169	0.2189218324
6170	0.2189180856
6171	0.2189141597
6172	0.2189109006
6173	0.2189092559
6174	0.2189038653
6175	0.2188980265
6176	0.2188941819
6177	0.218889672
6178	0.2188851416
6179	0.2188830757
6180	0.2188827981
6181	0.2188817329
6182	0.2188798257
6183	0.2188760594
6184	0.2188736635
6185	0.2188705276
6186	0.2188658191
6187	0.2188622711
6188	0.2188618365
6189	0.2188589834
6190	0.2188553305
6191	0.218848899
6192	0.2188472173
6193	0.2188439458
6194	0.2188430016
6195	0.2188418222
6196	0.2188387801
6197	0.2188365607
6198	0.2188334298
6199	0.2188296436
6200	0.2188268188
6201	0.2188223053
6202	0.2188199503
6203	0.2188161845
6204	0.218812243
6205	0.218809404
6206	0.2188073648
6207	0.2188021972
6208	0.2187988374
6209	0.2187956951
6210	0.218792603
6211	0.2187862219
6212	0.218783023
6213	0.2187804882
6214	0.2187781222
6215	0.2187768863
6216	0.2187747666
6217	0.2187726541
6218	0.2187688319
6219	0.2187669166
6220	0.2187656374
6221	0.2187608155
6222	0.218754699
6223	0.2187504329
6224	0.2187490949
6225	0.2187455563
6226	0.2187413159
6227	0.2187397666
6228	0.218736962
6229	0.2187340736
6230	0.2187295207
6231	0.2187264792
6232	0.2187235822
6233	0.2187196594
6234	0.218717346
6235	0.2187138394
6236	0.2187105849
6237	0.2187065212
6238	0.2187024335
6239	0.2186986379
6240	0.2186946065
6241	0.2186889411
6242	0.2186850419
6243	0.2186810277
6244	0.2186793423
6245	0.2186753007
6246	0.2186716754
6247	0.2186681077
6248	0.2186652081
6249	0.2186597764
6250	0.2186580658
6251	0.2186562362
6252	0.2186541119
6253	0.2186497252
6254	0.2186454889
6255	0.2186397528
6256	0.2186353383
6257	0.2186328924
6258	0.2186261693
6259	0.2186231038
6260	0.2186189151
6261	0.2186156426
6262	0.2186136173
6263	0.2186108633
6264	0.2186088988
6265	0.2186059387
6266	0.2186031977
6267	0.2185997161
6268	0.2185944863
6269	0.2185920273
6270	0.2185880634
6271	0.2185819283
6272	0.2185764017
6273	0.2185708894
6274	0.218568931
6275	0.2185664767
6276	0.2185605793
6277	0.2185597997
6278	0.2185557955
6279	0.2185517396
6280	0.2185489873
6281	0.2185454663
6282	0.2185388096
6283	0.2185346512
6284	0.2185304055
6285	0.2185247417
6286	0.218521371
6287	0.2185173749
6288	0.218514575
6289	0.2185116277
6290	0.2185094962
6291	0.2185070408
6292	0.2185024926
6293	0.218495687
6294	0.2184904876
6295	0.2184859002
6296	0.2184822277
6297	0.2184782881
6298	0.2184759512
6299	0.2184731123
6300	0.2184677617
6301	0.2184648626
6302	0.2184615021
6303	0.218456907
6304	0.2184541108
6305	0.2184506328
6306	0.218450379
6307	0.2184474718
6308	0.2184453508
6309	0.2184391786
6310	0.2184350064
6311	0.2184312805
6312	0.2184287901
6313	0.2184250325
6314	0.2184220054
6315	0.2184183623
6316	0.2184155919
6317	0.2184112586
6318	0.2184074442
6319	0.2184017805
6320	0.2183991279
6321	0.2183972669
6322	0.2183947418
6323	0.2183915497
6324	0.2183892958
6325	0.2183875419
6326	0.2183843795
6327	0.2183812574
6328	0.2183796361
6329	0.2183782981
6330	0.2183743389
6331	0.2183694744
6332	0.2183644773
6333	0.2183615427
6334	0.2183601001
6335	0.2183569852
6336	0.2183534275
6337	0.2183480519
6338	0.2183449515
6339	0.2183422326
6340	0.2183389895
6341	0.218336423
6342	0.2183342541
6343	0.2183277374
6344	0.2183257703
6345	0.2183235561
6346	0.2183221087
6347	0.2183180017
6348	0.2183150251
6349	0.2183136165
6350	0.2183110353
6351	0.2183080372
6352	0.2183047796
6353	0.2183031698
6354	0.2183004454
6355	0.2182985165
6356	0.2182950939
6357	0.2182920131
6358	0.2182873822
6359	0.2182849262
6360	0.2182833269
6361	0.2182798812
6362	0.2182761701
6363	0.2182727688
6364	0.2182672283
6365	0.218264016
6366	0.2182613445
6367	0.2182576102
6368	0.2182528287
6369	0.2182491768
6370	0.2182452326
6371	0.2182411213
6372	0.2182352628
6373	0.2182325513
6374	0.2182310133
6375	0.2182257819
6376	0.2182212934
6377	0.2182158571
6378	0.2182118052
6379	0.2182095713
6380	0.218204397
6381	0.2182028263
6382	0.2181988167
6383	0.2181964994
6384	0.2181916832
6385	0.2181857149
6386	0.2181793867
6387	0.2181784899
6388	0.2181746276
6389	0.2181689918
6390	0.2181642184
6391	0.2181597702
6392	0.2181566975
6393	0.2181549963
6394	0.2181513981
6395	0.2181485689
6396	0.2181457422
6397	0.2181425651
6398	0.2181382916
6399	0.2181343607
6400	0.2181328533
6401	0.2181290211
6402	0.2181248295
6403	0.2181210946
6404	0.2181135722
6405	0.2181127032
6406	0.2181076194
6407	0.2181038473
6408	0.2181012433
6409	0.218096703
6410	0.2180919616
6411	0.2180902505
6412	0.2180844624
6413	0.2180797329
6414	0.2180731686
6415	0.2180706502
6416	0.2180655809
6417	0.2180609113
6418	0.2180595076
6419	0.2180538889
6420	0.2180501905
6421	0.2180471673
6422	0.2180428808
6423	0.2180396247
6424	0.2180354352
6425	0.2180281568
6426	0.218025445
6427	0.2180185122
6428	0.2180164678
6429	0.2180112625
6430	0.2180081651
6431	0.2180051232
6432	0.2179982027
6433	0.217994166
6434	0.2179921378
6435	0.2179851252
6436	0.2179796179
6437	0.2179758552
6438	0.2179713556
6439	0.2179678975
6440	0.2179640854
6441	0.2179601467
6442	0.2179580179
6443	0.2179569584
6444	0.2179525809
6445	0.2179483686
6446	0.2179446835
6447	0.2179420185
6448	0.2179382941
6449	0.2179336609
6450	0.2179284749
6451	0.2179233516
6452	0.2179163622
6453	0.2179133311
6454	0.217911601
6455	0.2179087045
6456	0.2179049349
6457	0.21790176
6458	0.2178964407
6459	0.2178916538
6460	0.2178891042
6461	0.2178861806
6462	0.2178840142
6463	0.2178798394
6464	0.2178751749
6465	0.2178717564
6466	0.2178671893
6467	0.2178652668
6468	0.2178614709
6469	0.2178580299
6470	0.2178553625
6471	0.2178538787
6472	0.2178511258
6473	0.217847073
6474	0.2178425776
6475	0.2178384801
6476	0.2178334086
6477	0.2178297258
6478	0.2178294691
6479	0.217827442
6480	0.2178241439
6481	0.2178201284
6482	0.2178138778
6483	0.2178111819
6484	0.2178071605
6485	0.2178039728
6486	0.2178003702
6487	0.2177954527
6488	0.2177913334
6489	0.2177906587
6490	0.2177878453
6491	0.2177834483
6492	0.2177825884
6493	0.2177793488
6494	0.2177758447
6495	0.2177698547
6496	0.217765711
6497	0.2177642811
6498	0.2177621781
6499	0.2177585557
6500	0.2177529085
6501	0.2177493886
6502	0.2177482001
6503	0.217746099
6504	0.2177396842
6505	0.2177383657
6506	0.2177373562
6507	0.2177317378
6508	0.2177280939
6509	0.2177249382
6510	0.2177183604
6511	0.2177137487
6512	0.2177093134
6513	0.2177031655
6514	0.2177007987
6515	0.2176972382
6516	0.2176930389
6517	0.2176889183
6518	0.2176861216
6519	0.2176825544
6520	0.2176802982
6521	0.2176764496
6522	0.2176726038
6523	0.2176690798
6524	0.2176651814
6525	0.217663581
6526	0.2176618495
6527	0.2176601669
6528	0.2176585894
6529	0.2176541857
6530	0.2176488747
6531	0.2176448071
6532	0.2176404427
6533	0.2176384984
6534	0.2176360367
6535	0.2176344895
6536	0.2176327916
6537	0.2176311616
6538	0.2176284471
6539	0.2176238102
6540	0.2176195427
6541	0.21761679
6542	0.2176143373
6543	0.2176088518
6544	0.2176042656
6545	0.2176018378
6546	0.2175963239
6547	0.2175923616
6548	0.217586913
6549	0.2175839043
6550	0.2175815087
6551	0.2175759066
6552	0.2175711211
6553	0.2175662945
6554	0.2175610887
6555	0.2175567429
6556	0.2175530972
6557	0.2175459519
6558	0.2175442679
6559	0.2175428587
6560	0.2175405261
6561	0.2175362178
6562	0.2175295868
6563	0.2175272657
6564	0.2175248758
6565	0.2175218533
6566	0.2175180668
6567	0.2175152514
6568	0.2175114433
6569	0.2175098052
6570	0.2175060501
6571	0.2175030795
6572	0.2175015813
6573	0.2174983956
6574	0.2174968155
6575	0.2174930069
6576	0.217491878
6577	0.2174872358
6578	0.2174849733
6579	0.2174834986
6580	0.21748067
6581	0.2174789295
6582	0.2174750699
6583	0.2174702259
6584	0.2174668118
6585	0.2174626218
6586	0.2174593542
6587	0.217455687
6588	0.2174525573
6589	0.2174503505
6590	0.2174433176
6591	0.2174403992
6592	0.2174393075
6593	0.2174361687
6594	0.2174338489
6595	0.2174306435
6596	0.2174290687
6597	0.2174262859
6598	0.2174218324
6599	0.2174203083
6600	0.2174176065
6601	0.2174155332
6602	0.2174127428
6603	0.2174075163
